Date.Extracted,Date.Run,Sample..,Subgenus,Species,Sample.Name,Accession.No,Tissue.code,Replicate,Weight..g.,FW.mg.,Dil..ul.,Inj.vol..ul.,Conversion,Pigment,FW.norm,Tissue.code_names,Subgenus.Tissue,Subgenus.Pigment,logFW.norm
6/11/18,6/11/18,AS-123,Grammica,C_cephalanthii,1567Df,1567,f,2,0.0415,41.5,1250,100,0.301204819,a.Tocopherol,12.110126494882781,Flower,Grammica__Flower,Grammica__a.Tocopherol,2.494042011257907
6/13/18,6/13/18,AS-169,Grammica,C_cephalanthii,1567Gs,1567,s,1,0.0496,49.6,1250,100,0.252016129,a.Tocopherol,0.9339541329449699,Seed,Grammica__Seed,Grammica__a.Tocopherol,0
6/14/18,6/14/18,AS-175,Grammica,C_cephalanthii,1567Fs,1567,s,1,0.0448,44.8,1250,100,0.279017857,a.Tocopherol,2.12845703016023,Seed,Grammica__Seed,Grammica__a.Tocopherol,0.7553973652141912
7/2/18,6/3/18,AS-208,Grammica,C_cephalanthii,1567Ds,1567,s,1,0.0575,57.5,1250,100,0.217391304,a.Tocopherol,0,Seed,Grammica__Seed,Grammica__a.Tocopherol,0
7/2/18,6/3/18,AS-215,Grammica,C_cephalanthii,1567Cs,1567,s,1,0.029,29,1250,100,0.431034483,a.Tocopherol,0,Seed,Grammica__Seed,Grammica__a.Tocopherol,0
7/2/18,6/3/18,AS-216,Grammica,C_cephalanthii,1567Bs,1567,s,1,0.0541,54.1,1250,100,0.231053604,a.Tocopherol,3.80767328301444,Seed,Grammica__Seed,Grammica__a.Tocopherol,1.337018341983337
6/5/18,6/11/18,AS-51,C_purpurata,C_purpurata,1432Ay,1432,y,1,0.048,48,2050,100,0.427083333,a.Tocopherol,0,Young,C_purpurata__Young,C_purpurata__a.Tocopherol,0
6/5/18,6/11/18,AS-52,C_purpurata,C_purpurata,1432Ay,1432,y,2,0.0494,49.4,2050,100,0.414979757,a.Tocopherol,1.48612135597083,Young,C_purpurata__Young,C_purpurata__a.Tocopherol,0.3961696764487236
6/5/18,6/11/18,AS-55,C_purpurata,C_purpurata,1432By,1432,y,1,0.0503,50.3,2050,100,0.407554672,a.Tocopherol,0,Young,C_purpurata__Young,C_purpurata__a.Tocopherol,0
6/5/18,6/11/18,AS-56,C_purpurata,C_purpurata,1432By,1432,y,2,0.0415,41.5,2050,100,0.493975904,a.Tocopherol,0,Young,C_purpurata__Young,C_purpurata__a.Tocopherol,0
6/13/18,6/13/18,AS-174,C_purpurata,C_purpurata,1432Cy,1432,y,1,0.0444,44.4,1250,100,0.281531532,a.Tocopherol,1.34660191665516,Young,C_purpurata__Young,C_purpurata__a.Tocopherol,0.29758439471826814
6/5/18,6/11/18,AS-41,C_purpurata,C_purpurata,1432Ao,1432,o,1,0.0455,45.5,2050,100,0.450549451,a.Tocopherol,0,Old,C_purpurata__Old,C_purpurata__a.Tocopherol,0
6/5/18,6/11/18,AS-42,C_purpurata,C_purpurata,1432Ao,1432,o,2,0.0408,40.8,2050,100,0.50245098,a.Tocopherol,0,Old,C_purpurata__Old,C_purpurata__a.Tocopherol,0
6/5/18,6/11/18,AS-53,C_purpurata,C_purpurata,1432Bo,1432,o,1,0.0448,44.8,2050,100,0.457589286,a.Tocopherol,0,Old,C_purpurata__Old,C_purpurata__a.Tocopherol,0
6/5/18,6/11/18,AS-54,C_purpurata,C_purpurata,1432Bo,1432,o,2,0.05,50,2050,100,0.41,a.Tocopherol,1.3775426,Old,C_purpurata__Old,C_purpurata__a.Tocopherol,0.32030125974961665
6/11/18,6/11/18,AS-85,C_purpurata,C_purpurata,1432Co,1432,o,1,0.049,49,1250,100,0.255102041,a.Tocopherol,15.293469398766401,Old,C_purpurata__Old,C_purpurata__a.Tocopherol,2.7274259071344873
6/11/18,6/11/18,AS-86,C_purpurata,C_purpurata,1432Co,1432,o,2,0.0434,43.4,1250,100,0.288018433,a.Tocopherol,13.800380175720361,Old,C_purpurata__Old,C_purpurata__a.Tocopherol,2.624696147995114
6/13/18,6/13/18,AS-161,C_purpurata,C_purpurata,1432Ah,1432,h,1,0.0462,46.2,1250,100,0.270562771,a.Tocopherol,1.3863961061365198,Haustorium,C_purpurata__Haustorium,C_purpurata__a.Tocopherol,0.32670772293002737
6/13/18,6/13/18,AS-165,C_purpurata,C_purpurata,1432Bh,1432,h,1,0.0495,49.5,1250,100,0.252525253,a.Tocopherol,2.4781035400123703,Haustorium,C_purpurata__Haustorium,C_purpurata__a.Tocopherol,0.9074936063889958
6/13/18,6/13/18,AS-168,C_purpurata,C_purpurata,1432Ch,1432,h,1,0.045,45,1250,100,0.277777778,a.Tocopherol,1.24148055654874,Haustorium,C_purpurata__Haustorium,C_purpurata__a.Tocopherol,0.2163047451348688
6/5/18,6/11/18,AS-49,C_purpurata,C_purpurata,1432Af,1432,f,1,0.0483,48.3,2050,100,0.424430642,a.Tocopherol,0,Flower,C_purpurata__Flower,C_purpurata__a.Tocopherol,0
6/5/18,6/11/18,AS-50,C_purpurata,C_purpurata,1432Af,1432,f,2,0.048,48,2050,100,0.427083333,a.Tocopherol,0,Flower,C_purpurata__Flower,C_purpurata__a.Tocopherol,0
6/14/18,6/14/18,AS-178,C_purpurata,C_purpurata,1432Bf,1432,f,1,0.0505,50.5,1250,100,0.247524752,a.Tocopherol,1.3088613836255998,Flower,C_purpurata__Flower,C_purpurata__a.Tocopherol,0.26915766286075565
7/4/18,7/4/18,AS-254,C_purpurata,C_purpurata,1432Cf,1432,f,1,0.0554,55.4,1250,100,0.225631769,a.Tocopherol,6.89877933356491,Flower,C_purpurata__Flower,C_purpurata__a.Tocopherol,1.9313445022694353
7/4/18,7/4/18,AS-255,C_purpurata,C_purpurata,1432Cf,1432,f,2,0.0467,46.7,1250,100,0.267665953,a.Tocopherol,7.976967348008351,Flower,C_purpurata__Flower,C_purpurata__a.Tocopherol,2.0765583201896085
6/13/18,6/13/18,AS-136,Grammica,C_costaricensis,CUCOAy,CUCO,y,1,0.0495,49.5,1250,100,0.252525253,a.Tocopherol,1.35831818437182,Young,Grammica__Young,Grammica__a.Tocopherol,0.3062473789732727
6/13/18,6/13/18,AS-137,Grammica,C_costaricensis,CUCOAy,CUCO,y,2,0.0408,40.8,1250,100,0.306372549,a.Tocopherol,1.53228860284311,Young,Grammica__Young,Grammica__a.Tocopherol,0.42676250189525505
6/13/18,6/13/18,AS-158,Grammica,C_costaricensis,CUCOCy,CUCO,y,1,0.042,42,1250,100,0.297619048,a.Tocopherol,22.651729195660877,Young,Grammica__Young,Grammica__a.Tocopherol,3.1202361976089366
6/13/18,6/13/18,AS-159,Grammica,C_costaricensis,CUCOCy,CUCO,y,2,0.0483,48.3,1250,100,0.258799172,a.Tocopherol,28.13874484112492,Young,Grammica__Young,Grammica__a.Tocopherol,3.337147450163
6/13/18,6/13/18,AS-164,Grammica,C_costaricensis,CUCOBy,CUCO,y,1,0.0448,44.8,1250,100,0.279017857,a.Tocopherol,2.25897321312912,Young,Grammica__Young,Grammica__a.Tocopherol,0.8149104238388918
6/5/18,6/11/18,AS-61,Grammica,C_costaricensis,CUCOCo,CUCO,o,1,0.0459,45.9,2050,100,0.446623094,a.Tocopherol,2.03514085112262,Old,Grammica__Old,Grammica__a.Tocopherol,0.7105650799468751
6/5/18,6/11/18,AS-62,Grammica,C_costaricensis,CUCOCo,CUCO,o,2,0.0433,43.3,2050,100,0.473441109,a.Tocopherol,2.1391016186838003,Old,Grammica__Old,Grammica__a.Tocopherol,0.760385983286475
6/5/18,6/11/18,AS-77,Grammica,C_costaricensis,CUCOBo,CUCO,o,1,0.044,44,2050,100,0.465909091,a.Tocopherol,2.49798556866923,Old,Grammica__Old,Grammica__a.Tocopherol,0.9154846745649229
6/5/18,6/11/18,AS-78,Grammica,C_costaricensis,CUCOBo,CUCO,o,2,0.0468,46.8,2050,100,0.438034188,a.Tocopherol,2.2616975425585197,Old,Grammica__Old,Grammica__a.Tocopherol,0.8161157005714411
6/11/18,6/11/18,AS-79,Grammica,C_costaricensis,CUCOBo,CUCO,o,3,0.0411,41.1,1250,100,0.304136253,a.Tocopherol,2.0569555958273105,Old,Grammica__Old,Grammica__a.Tocopherol,0.7212270721925441
6/11/18,6/11/18,AS-80,Grammica,C_costaricensis,CUCOBo,CUCO,o,4,0.046,46,1250,100,0.27173913,a.Tocopherol,1.9262527143093,Old,Grammica__Old,Grammica__a.Tocopherol,0.6555765686812575
6/13/18,6/13/18,AS-138,Grammica,C_costaricensis,CUCOAo,CUCO,o,1,0.048,48,1250,100,0.260416667,a.Tocopherol,1.7094791688548,Old,Grammica__Old,Grammica__a.Tocopherol,0.5361888030010478
6/13/18,6/13/18,AS-139,Grammica,C_costaricensis,CUCOAo,CUCO,o,2,0.0491,49.1,1250,100,0.254582485,a.Tocopherol,1.4298396145788501,Old,Grammica__Old,Grammica__a.Tocopherol,0.3575623502824216
6/5/18,6/11/18,AS-57,Grammica,C_costaricensis,CUCOCh,CUCO,h,1,0.0402,40.2,2050,100,0.509950249,a.Tocopherol,3.4159374394439297,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2284519910530465
6/5/18,6/11/18,AS-58,Grammica,C_costaricensis,CUCOCh,CUCO,h,2,0.0432,43.2,2050,100,0.474537037,a.Tocopherol,3.49608518491232,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2516438524935392
6/5/18,6/11/18,AS-67,Grammica,C_costaricensis,CUCOBh,CUCO,h,1,0.0463,46.3,2050,100,0.442764579,a.Tocopherol,3.9965657682398095,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.385435459429367
6/5/18,6/11/18,AS-68,Grammica,C_costaricensis,CUCOBh,CUCO,h,2,0.0412,41.2,2050,100,0.497572816,a.Tocopherol,4.97134454349104,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.6036903555262119
6/13/18,6/13/18,AS-140,Grammica,C_costaricensis,CUCOAh,CUCO,h,1,0.044,44,1250,100,0.284090909,a.Tocopherol,3.53858238523129,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2637262190522573
6/13/18,6/13/18,AS-141,Grammica,C_costaricensis,CUCOAh,CUCO,h,2,0.0438,43.8,1250,100,0.285388128,a.Tocopherol,3.5626455497692806,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2705034289047978
6/5/18,6/11/18,AS-71,Grammica,C_tasmanica,1715Cy,17-15,y,1,0.049,49,2050,100,0.418367347,a.Tocopherol,2.81918510245338,Young,Grammica__Young,Grammica__a.Tocopherol,1.0364479078999562
6/5/18,6/11/18,AS-72,Grammica,C_tasmanica,1715Cy,17-15,y,2,0.044,44,2050,100,0.465909091,a.Tocopherol,3.01714340967962,Young,Grammica__Young,Grammica__a.Tocopherol,1.104310526059113
6/11/18,6/11/18,AS-89,Grammica,C_tasmanica,1715Ay,17-15,y,1,0.0478,47.8,1250,100,0.261506276,a.Tocopherol,24.029890153522796,Young,Grammica__Young,Grammica__a.Tocopherol,3.1792984826768915
6/11/18,6/11/18,AS-90,Grammica,C_tasmanica,1715Ay,17-15,y,2,0.0485,48.5,1250,100,0.257731959,a.Tocopherol,22.079891772890818,Young,Grammica__Young,Grammica__a.Tocopherol,3.0946673243358
6/11/18,6/11/18,AS-93,Grammica,C_tasmanica,1715By,17-15,y,1,0.0515,51.5,1250,100,0.242718447,a.Tocopherol,26.3232039266652,Young,Grammica__Young,Grammica__a.Tocopherol,3.270450832584103
6/11/18,6/11/18,AS-94,Grammica,C_tasmanica,1715By,17-15,y,2,0.0515,51.5,1250,100,0.242718447,a.Tocopherol,25.48416266315325,Young,Grammica__Young,Grammica__a.Tocopherol,3.238057191110052
6/13/18,6/13/18,AS-142,Grammica,C_tasmanica,1715Dy,17-15,y,1,0.045,45,1250,100,0.277777778,a.Tocopherol,1.3347666677344798,Young,Grammica__Young,Grammica__a.Tocopherol,0.28875657077250494
6/13/18,6/13/18,AS-143,Grammica,C_tasmanica,1715Dy,17-15,y,2,0.0498,49.8,1250,100,0.251004016,a.Tocopherol,1.53768574257824,Young,Grammica__Young,Grammica__a.Tocopherol,0.43027858661557616
6/5/18,6/11/18,AS-69,Grammica,C_tasmanica,1715Co,17-15,o,1,0.048,48,2050,100,0.427083333,a.Tocopherol,0,Old,Grammica__Old,Grammica__a.Tocopherol,0
6/5/18,6/11/18,AS-70,Grammica,C_tasmanica,1715Co,17-15,o,2,0.0481,48.1,2050,100,0.426195426,a.Tocopherol,1.5888395003109599,Old,Grammica__Old,Grammica__a.Tocopherol,0.46300393866517586
6/11/18,6/11/18,AS-91,Grammica,C_tasmanica,1715Bo,17-15,o,1,0.0492,49.2,1250,100,0.254065041,a.Tocopherol,1.06335365999976,Old,Grammica__Old,Grammica__a.Tocopherol,0.06142783797525549
6/11/18,6/11/18,AS-92,Grammica,C_tasmanica,1715Bo,17-15,o,2,0.0498,49.8,1250,100,0.251004016,a.Tocopherol,0.8955321282848,Old,Grammica__Old,Grammica__a.Tocopherol,0
6/11/18,6/11/18,AS-95,Grammica,C_tasmanica,1715Ao,17-15,o,1,0.0418,41.8,1250,100,0.299043062,a.Tocopherol,1.9423833719004602,Old,Grammica__Old,Grammica__a.Tocopherol,0.6639158127346381
6/11/18,6/11/18,AS-96,Grammica,C_tasmanica,1715Ao,17-15,o,2,0.0472,47.2,1250,100,0.264830508,a.Tocopherol,2.12771980550916,Old,Grammica__Old,Grammica__a.Tocopherol,0.7550509394653259
6/11/18,6/11/18,AS-110,Grammica,C_tasmanica,1715Bo,17-15,o,1,0.0523,52.3,1250,100,0.239005736,a.Tocopherol,1.19480401460816,Old,Grammica__Old,Grammica__a.Tocopherol,0.17798225111699478
6/11/18,6/11/18,AS-111,Grammica,C_tasmanica,1715Bo,17-15,o,2,0.0466,46.6,1250,100,0.268240343,a.Tocopherol,1.20048551346563,Old,Grammica__Old,Grammica__a.Tocopherol,0.18272615282196705
6/13/18,6/13/18,AS-144,Grammica,C_tasmanica,1715Do,17-15,o,1,0.0505,50.5,1250,100,0.247524752,a.Tocopherol,1.74271286794112,Old,Grammica__Old,Grammica__a.Tocopherol,0.5554430759496635
6/13/18,6/13/18,AS-145,Grammica,C_tasmanica,1715Do,17-15,o,2,0.041,41,1250,100,0.304878049,a.Tocopherol,2.0982926844375998,Old,Grammica__Old,Grammica__a.Tocopherol,0.7411240543067413
7/10/18,7/11/18,AS-273,Grammica,C_tasmanica,1715o,17-15,o,1,0.0447,44.7,1250,100,0.279642058,a.Tocopherol,0,Old,Grammica__Old,Grammica__a.Tocopherol,0
6/13/18,6/13/18,AS-150,Grammica,C_tasmanica,1715Dh,17-15,h,1,0.0406,40.6,1250,100,0.307881773,a.Tocopherol,10.56920873014467,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.3579449465740536
6/13/18,6/13/18,AS-151,Grammica,C_tasmanica,1715Dh,17-15,h,2,0.0433,43.3,1250,100,0.288683603,a.Tocopherol,9.941252894709502,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.296693068529902
6/13/18,6/13/18,AS-166,Grammica,C_tasmanica,1715Ch,17-15,h,1,0.052,52,1250,100,0.240384615,a.Tocopherol,10.320242771949149,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.3341072938800935
6/14/18,6/14/18,AS-180,Grammica,C_tasmanica,1715Ah,17-15,h,1,0.0467,46.7,1250,100,0.267665953,a.Tocopherol,10.417296578126061,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.3434675667854945
6/14/18,6/14/18,AS-181,Grammica,C_tasmanica,1715Bh,17-15,h,1,0.0419,41.9,1250,100,0.298329356,a.Tocopherol,9.39262829394604,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.23992516820977
6/5/18,6/11/18,AS-59,Grammica,C_tasmanica,1715Bf,17-15,f,1,0.0417,41.7,2050,100,0.491606715,a.Tocopherol,3.6704488037344505,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.3003139716802088
6/5/18,6/11/18,AS-60,Grammica,C_tasmanica,1715Bf,17-15,f,2,0.0475,47.5,2050,100,0.431578947,a.Tocopherol,3.45002915494959,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.238382710702849
6/11/18,6/11/18,AS-97,Grammica,C_tasmanica,1715Df,17-15,f,1,0.0475,47.5,1250,100,0.263157895,a.Tocopherol,5.755839479440049,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.7502149184908156
6/11/18,6/11/18,AS-98,Grammica,C_tasmanica,1715Df,17-15,f,1,0.0413,41.3,1250,100,0.302663438,a.Tocopherol,2.22870459859432,Flower,Grammica__Flower,Grammica__a.Tocopherol,0.8014205640634877
6/13/18,6/13/18,AS-148,Grammica,C_tasmanica,1715Af,17-15,f,1,0.0419,41.9,1250,100,0.298329356,a.Tocopherol,7.6495733990577195,Flower,Grammica__Flower,Grammica__a.Tocopherol,2.0346498945270968
6/13/18,6/13/18,AS-149,Grammica,C_tasmanica,1715Af,17-15,f,2,0.0514,51.4,1250,100,0.243190661,a.Tocopherol,6.4621108822241995,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.86595604184848
7/4/18,7/4/18,AS-262,Grammica,C_tasmanica,1715Cf,17-15,f,1,0.0524,52.4,1250,100,0.238549618,a.Tocopherol,6.3268177395883605,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.8447973987890596
6/11/18,6/11/18,AS-99,Grammica,C_californica,17105Ay,ss17-105,y,2,0.0395,39.5,1250,100,0.316455696,a.Tocopherol,3.21993987135696,Young,Grammica__Young,Grammica__a.Tocopherol,1.169362716946818
6/13/18,6/13/18,AS-154,Grammica,C_californica,17105Cy,ss17-105,y,1,0.0415,41.5,1250,100,0.301204819,a.Tocopherol,2.3982439736972303,Young,Grammica__Young,Grammica__a.Tocopherol,0.8747368336182061
6/13/18,6/13/18,AS-155,Grammica,C_californica,17105Cy,ss17-105,y,2,0.0323,32.3,1250,100,0.386996904,a.Tocopherol,2.1921323528008796,Young,Grammica__Young,Grammica__a.Tocopherol,0.7848747928080657
6/13/18,6/13/18,AS-172,Grammica,C_californica,17105By,ss17-105,y,1,0.0162,16.2,1250,100,0.771604938,a.Tocopherol,0,Young,Grammica__Young,Grammica__a.Tocopherol,0
7/10/18,7/11/18,AS-272,Grammica,C_californica,17105Dy,ss17-105,y,1,0.0518,51.8,1250,100,0.241312741,a.Tocopherol,0,Young,Grammica__Young,Grammica__a.Tocopherol,0
7/11/18,7/11/18,AS-312,Grammica,C_californica,17105Ey,ss17-105,y,1,0.0168,16.8,950,100,0.56547619,a.Tocopherol,0,Young,Grammica__Young,Grammica__a.Tocopherol,0
6/5/18,6/11/18,AS-63,Grammica,C_californica,17105Do,ss17-105,o,1,0.049,49,2050,100,0.418367347,a.Tocopherol,3.09705214331037,Old,Grammica__Old,Grammica__a.Tocopherol,1.1304507698543942
6/5/18,6/11/18,AS-64,Grammica,C_californica,17105Do,ss17-105,o,2,0.0442,44.2,2050,100,0.463800905,a.Tocopherol,3.6168307694072,Old,Grammica__Old,Grammica__a.Tocopherol,1.285598191967144
6/11/18,6/11/18,AS-102,Grammica,C_californica,17105Ao,ss17-105,o,1,0.0448,44.8,1250,100,0.279017857,a.Tocopherol,2.6088950879499597,Old,Grammica__Old,Grammica__a.Tocopherol,0.9589268320819896
6/11/18,6/11/18,AS-103,Grammica,C_californica,17105Ao,ss17-105,o,2,0.0492,49.2,1250,100,0.254065041,a.Tocopherol,2.48233486113927,Old,Grammica__Old,Grammica__a.Tocopherol,0.9091996338165702
6/13/18,6/13/18,AS-146,Grammica,C_californica,17105Co,ss17-105,o,1,0.0465,46.5,1250,100,0.268817204,a.Tocopherol,2.6465860185412,Old,Grammica__Old,Grammica__a.Tocopherol,0.9732705523272629
6/13/18,6/13/18,AS-147,Grammica,C_californica,17105Co,ss17-105,o,2,0.0465,46.5,1250,100,0.268817204,a.Tocopherol,1.9092150516251198,Old,Grammica__Old,Grammica__a.Tocopherol,0.6466922422301605
6/13/18,6/13/18,AS-171,Grammica,C_californica,17105Bo,ss17-105,o,1,0.0506,50.6,1250,100,0.247035573,a.Tocopherol,2.7241798405460402,Old,Grammica__Old,Grammica__a.Tocopherol,1.0021674435747452
6/13/18,6/13/18,AS-152,Grammica,C_californica,17105Ch,ss17-105,h,1,0.0448,44.8,1250,100,0.279017857,a.Tocopherol,13.277873877130299,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,2.5860990391486203
6/13/18,6/13/18,AS-153 ,Grammica,C_californica,17105Ch,ss17-105,h,2,0.0152,15.2,1250,100,0.822368421,a.Tocopherol,4.5492269733930595,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.514957344553093
6/13/18,6/13/18,AS-156,Grammica,C_californica,17105Ah,ss17-105,h,1,0.0448,44.8,1250,100,0.279017857,a.Tocopherol,3.3721428554163198,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2155484340856704
6/13/18,6/13/18,AS-157,Grammica,C_californica,17105Ah,ss17-105,h,2,0.0429,42.9,1250,100,0.291375291,a.Tocopherol,3.5260402052486697,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2601755147806442
6/13/18,6/13/18,AS-167,Grammica,C_californica,17105Bh,ss17-105,h,1,0.05,50,1250,100,0.25,a.Tocopherol,3.53039,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,1.2614083747544487
7/2/18,6/3/18,AS-239,Grammica,C_californica,17105Eh,ss17-105,h,1,0.0431,43.1,1250,100,0.290023202,a.Tocopherol,1.9144518570980598,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,0.6494313973910752
7/10/18,7/11/18,AS-298,Grammica,C_californica,17105Dh,ss17-105,h,1,0.0455,45.5,1250,100,0.274725275,a.Tocopherol,0,Haustorium,Grammica__Haustorium,Grammica__a.Tocopherol,0
6/14/18,6/14/18,AS-179,Grammica,C_californica,17105Cf,ss17-105,f,1,0.0459,45.9,1250,100,0.272331155,a.Tocopherol,3.60891340287915,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.283406758313074
7/4/18,7/4/18,AS-251,Grammica,C_californica,17105Af,ss17-105,f,1,0.0549,54.9,1250,100,0.227686703,a.Tocopherol,13.030489520886729,Flower,Grammica__Flower,Grammica__a.Tocopherol,2.567291966861071
7/4/18,7/4/18,AS-252,Grammica,C_californica,17105Bf,ss17-105,f,1,0.0456,45.6,1250,100,0.274122807,a.Tocopherol,5.0343887058181505,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.6162921296896893
7/4/18,7/4/18,AS-253,Grammica,C_californica,17105Bf,ss17-105,f,2,0.0521,52.1,1250,100,0.239923225,a.Tocopherol,5.2713867657265,Flower,Grammica__Flower,Grammica__a.Tocopherol,1.6622934903090714
7/10/18,7/11/18,AS-279,Grammica,C_californica,17105Df,ss17-105,f,1,0.0484,48.4,1250,100,0.258264463,a.Tocopherol,0,Flower,Grammica__Flower,Grammica__a.Tocopherol,0
7/10/18,7/11/18,AS-280,Grammica,C_californica,17105Ef,ss17-105,f,1,0.0462,46.2,1250,100,0.270562771,a.Tocopherol,0,Flower,Grammica__Flower,Grammica__a.Tocopherol,0
6/5/18,6/11/18,AS-73,Grammica,C_californica,17105Eo,ss17-105,o,1,0.0481,48.1,2050,100,0.426195426,a.Tocopherol,1.6938796250029198,Old,Grammica__Old,Grammica__a.Tocopherol,0.5270215931206064
6/5/18,6/11/18,AS-74,Grammica,C_californica,17105Eo,ss17-105,o,2,0.0476,47.6,2050,100,0.430672269,a.Tocopherol,1.6180443280783798,Old,Grammica__Old,Grammica__a.Tocopherol,0.4812182768986138
6/11/18,6/11/18,AS-83,Cuscuta,C_epithymum,CUEPCy,CUEP,y,1,0.0487,48.7,1250,100,0.256673511,a.Tocopherol,1.3892736123737102,Young,Cuscuta__Young,Cuscuta__a.Tocopherol,0.3287811015034977
6/11/18,6/11/18,AS-84,Cuscuta,C_epithymum,CUEPCy,CUEP,y,2,0.0417,41.7,1250,100,0.299760192,a.Tocopherol,0,Young,Cuscuta__Young,Cuscuta__a.Tocopherol,0
6/13/18,6/13/18,AS-160,Cuscuta,C_epithymum,CUEPBy,CUEP,y,1,0.0415,41.5,1250,100,0.301204819,a.Tocopherol,1.81579819110055,Young,Cuscuta__Young,Cuscuta__a.Tocopherol,0.5965252008275024
6/13/18,6/13/18,AS-162,Cuscuta,C_epithymum,CUEPAy,CUEP,y,1,0.0392,39.2,1250,100,0.318877551,a.Tocopherol,1.31002551012024,Young,Cuscuta__Young,Cuscuta__a.Tocopherol,0.27004668673207405
7/10/18,7/11/18,AS-271,Cuscuta,C_epithymum,CUEPDy,CUEP,y,1,0.0364,36.4,1250,100,0.343406593,a.Tocopherol,0,Young,Cuscuta__Young,Cuscuta__a.Tocopherol,0
6/5/18,6/11/18,AS-65,Cuscuta,C_epithymum,CUEPAo,CUEP,o,1,0.047,47,2050,100,0.436170213,a.Tocopherol,0,Old,Cuscuta__Old,Cuscuta__a.Tocopherol,0
6/5/18,6/11/18,AS-66,Cuscuta,C_epithymum,CUEPAo,CUEP,o,2,0.0497,49.7,2050,100,0.412474849,a.Tocopherol,0,Old,Cuscuta__Old,Cuscuta__a.Tocopherol,0
6/5/18,6/11/18,AS-75,Cuscuta,C_epithymum,CUEPBo,CUEP,o,1,0.0429,42.9,2050,100,0.477855478,a.Tocopherol,0,Old,Cuscuta__Old,Cuscuta__a.Tocopherol,0
6/5/18,6/11/18,AS-76,Cuscuta,C_epithymum,CUEPBo,CUEP,o,2,0.044,44,2050,100,0.465909091,a.Tocopherol,0,Old,Cuscuta__Old,Cuscuta__a.Tocopherol,0
6/11/18,6/11/18,AS-81,Cuscuta,C_epithymum,CUEPCo,CUEP,o,1,0.0425,42.5,1250,100,0.294117647,a.Tocopherol,1.23434705857666,Old,Cuscuta__Old,Cuscuta__a.Tocopherol,0.21054221377584395
6/11/18,6/11/18,AS-82,Cuscuta,C_epithymum,CUEPCo,CUEP,o,2,0.0461,46.1,1250,100,0.271149675,a.Tocopherol,1.1932537977659998,Old,Cuscuta__Old,Cuscuta__a.Tocopherol,0.17668394341099972
7/4/18,7/4/18,AS-259,Cuscuta,C_epithymum,CUEPDo,CUEP,o,1,0.0415,41.5,1250,100,0.301204819,a.Tocopherol,1.81968975736203,Old,Cuscuta__Old,Cuscuta__a.Tocopherol,0.5986660785247632
6/13/18,6/13/18,AS-163,Cuscuta,C_epithymum,CUEPAh,CUEP,h,1,0.0302,30.2,1250,100,0.413907285,a.Tocopherol,1.39872102727335,Haustorium,Cuscuta__Haustorium,Cuscuta__a.Tocopherol,0.33555833862459006
6/14/18,6/14/18,AS-177,Cuscuta,C_epithymum,CUEPCh,CUEP,h,1,0.041,41,1250,100,0.304878049,a.Tocopherol,1.39384756197918,Haustorium,Cuscuta__Haustorium,Cuscuta__a.Tocopherol,0.3320680251466041
6/14/18,6/14/18,AS-185,Cuscuta,C_epithymum,CUEPBh,CUEP,h,1,0.0406,40.6,1250,100,0.307881773,a.Tocopherol,1.63169950527448,Haustorium,Cuscuta__Haustorium,Cuscuta__a.Tocopherol,0.4896221742042622
7/10/18,7/11/18,AS-297,Cuscuta,C_epithymum,CUEPDh,CUEP,h,1,0.0332,33.2,1250,100,0.376506024,a.Tocopherol,0,Haustorium,Cuscuta__Haustorium,Cuscuta__a.Tocopherol,0
6/11/18,6/11/18,AS-104,Grammica,C_indecora,1677Dy,ss16-17,y,1,0.0464,46.4,1250,100,0.269396552,a.Tocopherol,2.16998922636,Young,Grammica__Young,Grammica__a.Tocopherol,0.7747222488121605
