Date.Extracted,Date.Run,Sample..,Subgenus,Species,Sample.Name,Accession.No,Tissue.code,Replicate,Weight..g.,FW.mg.,Dil..ul.,Inj.vol..ul.,Conversion,Pigment,FW.norm,Tissue.code_names,Subgenus.Tissue,Subgenus.Pigment,logFW.norm,drop,Species.Pigment
7/10/18,7/11/18,AS-287,Grammica,C_polygonorum,1705Ah,1705,h,1,0.029,29,950,100,0.327586207,DEPS,30.224887199652077,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.4086656677809875,1705h,C_polygonorum__DEPS
7/10/18,7/11/18,AS-296,Grammica,C_polygonorum,1705Dh,1705,h,1,0.0482,48.2,1250,100,0.2593361,DEPS,25.19558414304121,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.2266687507123333,1705h,C_polygonorum__DEPS
7/2/18,6/3/18,AS-235,Grammica,C_polygonorum,1705Af,1705,f,1,0.0488,48.8,1250,100,0.256147541,DEPS,25.61334140134936,Flower,Grammica__Flower,Grammica__DEPS,3.243113368129229,1705f,C_polygonorum__DEPS
7/10/18,7/11/18,AS-286,Grammica,C_polygonorum,1705Cf,1705,f,1,0.045,45,1250,100,0.277777778,DEPS,22.15313548550646,Flower,Grammica__Flower,Grammica__DEPS,3.0979790478946856,1705f,C_polygonorum__DEPS
7/4/18,7/4/18,AS-248,Grammica,C_polygonorum,1705As,1705,s,1,0.0428,42.8,1250,100,0.292056075,DEPS,22.41756949822245,Seed,Grammica__Seed,Grammica__DEPS,3.10984500847725,1705s,C_polygonorum__DEPS
7/10/18,7/11/18,AS-285,Grammica,C_polygonorum,1705Cs,1705,s,1,0.0289,28.9,950,100,0.328719723,DEPS,23.733366569403366,Seed,Grammica__Seed,Grammica__DEPS,3.166881934358526,1705s,C_polygonorum__DEPS
7/2/18,6/3/18,AS-207,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0414,41.4,1250,100,0.301932367,DEPS,36.52402580567608,Seedling,Grammica__Seedling,Grammica__DEPS,3.5979702880320175,1566sdlg,C_compacta__DEPS
-,12/6/17,AS-03,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0391,39.1,2050,100,0.524296675,DEPS,53.475058389054006,Seedling,Grammica__Seedling,Grammica__DEPS,3.979215348732322,1566sdlg,C_compacta__DEPS
-,12/6/17,AS-07,Grammica,C_compacta,1566sdlg,1566,sdlg,2,0.0384,38.4,2050,100,0.533854167,DEPS,60.084162219896264,Seedling,Grammica__Seedling,Grammica__DEPS,4.095746284681594,1566sdlg,C_compacta__DEPS
-,12/6/17,AS-08,Grammica,C_compacta,1566sdlg,1566,sdlg,3,0.0362,36.2,2050,100,0.566298343,DEPS,59.67253651130564,Seedling,Grammica__Seedling,Grammica__DEPS,4.088871891294183,1566sdlg,C_compacta__DEPS
-,12/6/17,AS-09,Grammica,C_compacta,1566sdlg,1566,sdlg,4,0.0425,42.5,2050,100,0.482352941,DEPS,55.83201445098399,Seedling,Grammica__Seedling,Grammica__DEPS,4.022347442335679,1566sdlg,C_compacta__DEPS
7/4/18,7/4/18,AS-249,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0532,53.2,1250,100,0.234962406,DEPS,33.10989637854587,Seedling,Grammica__Seedling,Grammica__DEPS,3.499832224962478,1566sdlg,C_compacta__DEPS
-,12/6/17,AS-21,Grammica,C_compacta,1566Ay,1566,y,1,0.0422,42.2,2050,100,0.485781991,DEPS,57.791997002301464,Young,Grammica__Young,Grammica__DEPS,4.056850307654386,1566y,C_compacta__DEPS
-,12/6/17,AS-22,Grammica,C_compacta,1566Ay,1566,y,2,0.0419,41.9,2050,100,0.489260143,DEPS,62.9204634093599,Young,Grammica__Young,Grammica__DEPS,4.141871444808841,1566y,C_compacta__DEPS
7/2/18,6/3/18,AS-244,Grammica,C_compacta,1566Ay,1566,y,1,0.0421,42.1,1250,100,0.296912114,DEPS,60.23019154221596,Young,Grammica__Young,Grammica__DEPS,4.0981737488904475,1566y,C_compacta__DEPS
7/4/18,7/4/18,AS-250,Grammica,C_compacta,1566Ay,1566,y,1,0.0486,48.6,1250,100,0.257201646,DEPS,66.67104774003396,Young,Grammica__Young,Grammica__DEPS,4.19977079332113,1566y,C_compacta__DEPS
7/4/18,7/4/18,AS-265,Grammica,C_compacta,1566Ey,1566,y,1,0.0452,45.2,1250,100,0.276548673,DEPS,62.473012122434604,Young,Grammica__Young,Grammica__DEPS,4.134734659046925,1566y,C_compacta__DEPS
7/2/18,6/3/18,AS-199,Grammica,C_compacta,1566Ao,1566,o,1,0.0424,42.4,1250,100,0.294811321,DEPS,46.388203619670634,Old,Grammica__Old,Grammica__DEPS,3.837045196730727,1566o,C_compacta__DEPS
7/2/18,6/3/18,AS-200,Grammica,C_compacta,1566Eo,1566,o,1,0.0495,49.5,1250,100,0.252525253,DEPS,56.024021671434355,Old,Grammica__Old,Grammica__DEPS,4.025780558962208,1566o,C_compacta__DEPS
7/4/18,7/4/18,AS-264,Grammica,C_compacta,1566Ao,1566,o,1,0.0408,40.8,1250,100,0.306372549,DEPS,53.54945164713176,Old,Grammica__Old,Grammica__DEPS,3.9806055586925475,1566o,C_compacta__DEPS
7/4/18,7/4/18,AS-266,Grammica,C_compacta,1566Eo,1566,o,1,0.0415,41.5,1250,100,0.301204819,DEPS,52.61578719084093,Old,Grammica__Old,Grammica__DEPS,3.9630162133202256,1566o,C_compacta__DEPS
6/14/18,6/14/18,AS-198,Grammica,C_compacta,1566Ah,1566,h,1,0.0523,52.3,1250,100,0.239005736,DEPS,49.34087363363714,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.898752819368357,1566h,C_compacta__DEPS
7/4/18,7/4/18,AS-267,Grammica,C_compacta,1566Eh,1566,h,1,0.0517,51.7,1250,100,0.241779497,DEPS,42.73318484652761,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.7549757834222817,1566h,C_compacta__DEPS
7/11/18,7/11/18,AS-307,Grammica,C_australis,1382Cy,1382,y,1,0.0773,77.3,1250,100,0.161707633,DEPS,40.05368724820998,Young,Grammica__Young,Grammica__DEPS,3.690220737895788,1382y,C_australis__DEPS
7/11/18,7/11/18,AS-311,Grammica,C_australis,1382Ay,1382,y,1,0.0152,15.2,950,100,0.625,DEPS,34.29194432120647,Young,Grammica__Young,Grammica__DEPS,3.5349104700641893,1382y,C_australis__DEPS
6/14/18,6/14/18,AS-190,Grammica,C_australis,1382Ao,1382,o,1,0.0464,46.4,1250,100,0.269396552,DEPS,50.49492557085365,Old,Grammica__Old,Grammica__DEPS,3.9218728494674093,1382o,C_australis__DEPS
6/14/18,6/14/18,AS-194,Grammica,C_australis,1382Co,1382,o,1,0.0494,49.4,1250,100,0.253036437,DEPS,43.730987169586804,Old,Grammica__Old,Grammica__DEPS,3.7780569416526464,1382o,C_australis__DEPS
7/4/18,7/4/18,AS-261,Grammica,C_australis,1382Bo,1382,o,1,0.0486,48.6,1250,100,0.257201646,DEPS,44.43761818244655,Old,Grammica__Old,Grammica__DEPS,3.7940863693308664,1382o,C_australis__DEPS
7/2/18,6/3/18,AS-240,Grammica,C_australis,1382Bh,1382,h,1,0.0417,41.7,1250,100,0.299760192,DEPS,36.268995705196325,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.590963266261303,1382h,C_australis__DEPS
7/2/18,6/3/18,AS-246,Grammica,C_australis,1382Ch,1382,h,1,0.0469,46.9,1250,100,0.26652452,DEPS,37.2825665894373,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.618525836413002,1382h,C_australis__DEPS
-,12/6/17,AS-23,Grammica,C_cephalanthii,1567Ay,1567,y,1,0.0418,41.8,2050,100,0.490430622,DEPS,53.6978688708979,Young,Grammica__Young,Grammica__DEPS,3.9833733167590077,1567y,C_cephalanthii__DEPS
-,12/6/17,AS-24,Grammica,C_cephalanthii,1567Ay,1567,y,2,0.0394,39.4,2050,100,0.520304569,DEPS,54.35583253847156,Young,Grammica__Young,Grammica__DEPS,3.9955519240644675,1567y,C_cephalanthii__DEPS
6/5/18,6/11/18,AS-39,Grammica,C_cephalanthii,1567Gy,1567,y,1,0.0443,44.3,2050,100,0.46275395,DEPS,56.64843043879235,Young,Grammica__Young,Grammica__DEPS,4.036864282567596,1567y,C_cephalanthii__DEPS
6/5/18,6/11/18,AS-40,Grammica,C_cephalanthii,1567Gy,1567,y,2,0.0457,45.7,2050,100,0.448577681,DEPS,56.33194767143795,Young,Grammica__Young,Grammica__DEPS,4.031261830179192,1567y,C_cephalanthii__DEPS
6/5/18,6/11/18,AS-47,Grammica,C_cephalanthii,1567Fy,1567,y,1,0.043,43,2050,100,0.476744186,DEPS,60.05767425498975,Young,Grammica__Young,Grammica__DEPS,4.095305339777324,1567y,C_cephalanthii__DEPS
6/5/18,6/11/18,AS-48,Grammica,C_cephalanthii,1567Fy,1567,y,2,0.0423,42.3,2050,100,0.48463357,DEPS,60.39054755694476,Young,Grammica__Young,Grammica__DEPS,4.100832596948084,1567y,C_cephalanthii__DEPS
7/2/18,6/3/18,AS-222,Grammica,C_cephalanthii,1567Dy,1567,y,1,0.0269,26.9,1250,100,0.464684015,DEPS,44.99089652589227,Young,Grammica__Young,Grammica__DEPS,3.806460172103087,1567y,C_cephalanthii__DEPS
6/5/18,6/11/18,AS-31,Grammica,C_cephalanthii,1567Go,1567,o,1,0.0425,42.5,2050,100,0.482352941,DEPS,52.56601123595506,Old,Grammica__Old,Grammica__DEPS,3.962069738564107,1567o,C_cephalanthii__DEPS
6/5/18,6/11/18,AS-32,Grammica,C_cephalanthii,1567Go,1567,o,2,0.0598,59.8,2050,100,0.342809365,DEPS,54.17886015838456,Old,Grammica__Old,Grammica__DEPS,3.9922908002301583,1567o,C_cephalanthii__DEPS
6/5/18,6/11/18,AS-37,Grammica,C_cephalanthii,1567Fo,1567,o,1,0.0417,41.7,2050,100,0.491606715,DEPS,60.36353603033443,Old,Grammica__Old,Grammica__DEPS,4.100385216185237,1567o,C_cephalanthii__DEPS
6/5/18,6/11/18,AS-38,Grammica,C_cephalanthii,1567Fo,1567,o,2,0.0533,53.3,2050,100,0.384615385,DEPS,60.7922738442949,Old,Grammica__Old,Grammica__DEPS,4.107462707613004,1567o,C_cephalanthii__DEPS
6/5/18,6/11/18,AS-45,Grammica,C_cephalanthii,1567Do,1567,o,1,0.0475,47.5,2050,100,0.431578947,DEPS,55.9972262778871,Old,Grammica__Old,Grammica__DEPS,4.025302160542248,1567o,C_cephalanthii__DEPS
6/5/18,6/11/18,AS-46,Grammica,C_cephalanthii,1567Do,1567,o,2,0.048,48,2050,100,0.427083333,DEPS,56.0487612057649,Old,Grammica__Old,Grammica__DEPS,4.026222049466023,1567o,C_cephalanthii__DEPS
6/11/18,6/11/18,AS-126,Grammica,C_cephalanthii,1567Fo,1567,o,1,0.046,46,1250,100,0.27173913,DEPS,45.917078981379284,Old,Grammica__Old,Grammica__DEPS,3.8268371411332014,1567o,C_cephalanthii__DEPS
6/13/18,6/13/18,AS-127,Grammica,C_cephalanthii,1567Fo,1567,o,2,0.0499,49.9,1250,100,0.250501002,DEPS,45.46998314477226,Old,Grammica__Old,Grammica__DEPS,3.8170523993471277,1567o,C_cephalanthii__DEPS
6/13/18,6/13/18,AS-130,Grammica,C_cephalanthii,1567Go,1567,o,1,0.0496,49.6,1250,100,0.252016129,DEPS,40.865906427626705,Old,Grammica__Old,Grammica__DEPS,3.710296134195106,1567o,C_cephalanthii__DEPS
6/13/18,6/13/18,AS-131,Grammica,C_cephalanthii,1567Go,1567,o,2,0.0414,41.4,1250,100,0.301932367,DEPS,41.3057524506369,Old,Grammica__Old,Grammica__DEPS,3.7210017772078228,1567o,C_cephalanthii__DEPS
6/13/18,6/13/18,AS-132,Grammica,C_cephalanthii,1567Do,1567,o,1,0.0511,51.1,1250,100,0.244618395,DEPS,47.03960437487708,Old,Grammica__Old,Grammica__DEPS,3.8509898952828507,1567o,C_cephalanthii__DEPS
6/13/18,6/13/18,AS-133,Grammica,C_cephalanthii,1567Do,1567,o,2,0.0409,40.9,1250,100,0.305623472,DEPS,46.59730258896143,Old,Grammica__Old,Grammica__DEPS,3.8415426572452325,1567o,C_cephalanthii__DEPS
7/2/18,6/3/18,AS-214,Grammica,C_cephalanthii,1567Ao,1567,o,1,0.0422,42.2,1250,100,0.296208531,DEPS,30.186230238645656,Old,Grammica__Old,Grammica__DEPS,3.4073858713529805,1567o,C_cephalanthii__DEPS
7/4/18,7/4/18,AS-263,Grammica,C_cephalanthii,1567Bo,1567,o,1,0.0508,50.8,1250,100,0.246062992,DEPS,49.53241196715506,Old,Grammica__Old,Grammica__DEPS,3.902627244529163,1567o,C_cephalanthii__DEPS
6/13/18,6/13/18,AS-134,Grammica,C_cephalanthii,1567Gh,1567,h,1,0.0406,40.6,1250,100,0.307881773,DEPS,26.294346214268273,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.269353947035334,1567h,C_cephalanthii__DEPS
6/13/18,6/13/18,AS-135,Grammica,C_cephalanthii,1567Gh,1567,h,2,0.0512,51.2,1250,100,0.244140625,DEPS,26.91056714844487,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.292519043983196,1567h,C_cephalanthii__DEPS
7/2/18,6/3/18,AS-236,Grammica,C_cephalanthii,1567Dh,1567,h,1,0.0475,47.5,1250,100,0.263157895,DEPS,28.627499853646487,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.3543677926861624,1567h,C_cephalanthii__DEPS
7/2/18,6/3/18,AS-237,Grammica,C_cephalanthii,1567Fh,1567,h,1,0.0492,49.2,1250,100,0.254065041,DEPS,30.593365933008176,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.4207831891476963,1567h,C_cephalanthii__DEPS
6/11/18,6/11/18,AS-122,Grammica,C_cephalanthii,1567Df,1567,f,1,0.0465,46.5,1250,100,0.268817204,DEPS,31.493164175221178,Flower,Grammica__Flower,Grammica__DEPS,3.4497705151462963,1567f,C_cephalanthii__DEPS
6/11/18,6/11/18,AS-123,Grammica,C_cephalanthii,1567Df,1567,f,2,0.0415,41.5,1250,100,0.301204819,DEPS,31.731077637604294,Flower,Grammica__Flower,Grammica__DEPS,3.457296570905585,1567f,C_cephalanthii__DEPS
6/13/18,6/13/18,AS-169,Grammica,C_cephalanthii,1567Gs,1567,s,1,0.0496,49.6,1250,100,0.252016129,DEPS,34.26072961600659,Seed,Grammica__Seed,Grammica__DEPS,3.5339997920271897,1567s,C_cephalanthii__DEPS
6/14/18,6/14/18,AS-175,Grammica,C_cephalanthii,1567Fs,1567,s,1,0.0448,44.8,1250,100,0.279017857,DEPS,37.71056332950708,Seed,Grammica__Seed,Grammica__DEPS,3.629940252275251,1567s,C_cephalanthii__DEPS
7/2/18,6/3/18,AS-208,Grammica,C_cephalanthii,1567Ds,1567,s,1,0.0575,57.5,1250,100,0.217391304,DEPS,31.818349737629013,Seed,Grammica__Seed,Grammica__DEPS,3.460043162282344,1567s,C_cephalanthii__DEPS
7/2/18,6/3/18,AS-215,Grammica,C_cephalanthii,1567Cs,1567,s,1,0.029,29,1250,100,0.431034483,DEPS,44.57571083880723,Seed,Grammica__Seed,Grammica__DEPS,3.7971891128941917,1567s,C_cephalanthii__DEPS
7/2/18,6/3/18,AS-216,Grammica,C_cephalanthii,1567Bs,1567,s,1,0.0541,54.1,1250,100,0.231053604,DEPS,30.89455745551864,Seed,Grammica__Seed,Grammica__DEPS,3.4305800375014686,1567s,C_cephalanthii__DEPS
6/13/18,6/13/18,AS-136,Grammica,C_costaricensis,CUCOAy,CUCO,y,1,0.0495,49.5,1250,100,0.252525253,DEPS,52.328887436479455,Young,Grammica__Young,Grammica__DEPS,3.957548561539373,CUCOy,C_costaricensis__DEPS
6/13/18,6/13/18,AS-137,Grammica,C_costaricensis,CUCOAy,CUCO,y,2,0.0408,40.8,1250,100,0.306372549,DEPS,52.462006342384804,Young,Grammica__Young,Grammica__DEPS,3.9600892207981535,CUCOy,C_costaricensis__DEPS
6/13/18,6/13/18,AS-158,Grammica,C_costaricensis,CUCOCy,CUCO,y,1,0.042,42,1250,100,0.297619048,DEPS,51.90619052521104,Young,Grammica__Young,Grammica__DEPS,3.9494380629277566,CUCOy,C_costaricensis__DEPS
6/13/18,6/13/18,AS-159,Grammica,C_costaricensis,CUCOCy,CUCO,y,2,0.0483,48.3,1250,100,0.258799172,DEPS,51.86202704799682,Young,Grammica__Young,Grammica__DEPS,3.948586868201116,CUCOy,C_costaricensis__DEPS
6/13/18,6/13/18,AS-164,Grammica,C_costaricensis,CUCOBy,CUCO,y,1,0.0448,44.8,1250,100,0.279017857,DEPS,53.13516573439223,Young,Grammica__Young,Grammica__DEPS,3.9728389658208654,CUCOy,C_costaricensis__DEPS
6/5/18,6/11/18,AS-61,Grammica,C_costaricensis,CUCOCo,CUCO,o,1,0.0459,45.9,2050,100,0.446623094,DEPS,53.42351499122844,Old,Grammica__Old,Grammica__DEPS,3.978251006550875,CUCOo,C_costaricensis__DEPS
6/5/18,6/11/18,AS-62,Grammica,C_costaricensis,CUCOCo,CUCO,o,2,0.0433,43.3,2050,100,0.473441109,DEPS,53.00932668582242,Old,Grammica__Old,Grammica__DEPS,3.970467875160959,CUCOo,C_costaricensis__DEPS
6/5/18,6/11/18,AS-77,Grammica,C_costaricensis,CUCOBo,CUCO,o,1,0.044,44,2050,100,0.465909091,DEPS,59.951343455457874,Old,Grammica__Old,Grammica__DEPS,4.093533292489415,CUCOo,C_costaricensis__DEPS
6/5/18,6/11/18,AS-78,Grammica,C_costaricensis,CUCOBo,CUCO,o,2,0.0468,46.8,2050,100,0.438034188,DEPS,60.115421198496946,Old,Grammica__Old,Grammica__DEPS,4.09626640261153,CUCOo,C_costaricensis__DEPS
6/11/18,6/11/18,AS-79,Grammica,C_costaricensis,CUCOBo,CUCO,o,3,0.0411,41.1,1250,100,0.304136253,DEPS,59.41283669350893,Old,Grammica__Old,Grammica__DEPS,4.0845103106555385,CUCOo,C_costaricensis__DEPS
6/11/18,6/11/18,AS-80,Grammica,C_costaricensis,CUCOBo,CUCO,o,4,0.046,46,1250,100,0.27173913,DEPS,59.62326493259735,Old,Grammica__Old,Grammica__DEPS,4.088045850799362,CUCOo,C_costaricensis__DEPS
6/13/18,6/13/18,AS-138,Grammica,C_costaricensis,CUCOAo,CUCO,o,1,0.048,48,1250,100,0.260416667,DEPS,53.41117701523793,Old,Grammica__Old,Grammica__DEPS,3.978020033338138,CUCOo,C_costaricensis__DEPS
6/13/18,6/13/18,AS-139,Grammica,C_costaricensis,CUCOAo,CUCO,o,2,0.0491,49.1,1250,100,0.254582485,DEPS,52.63035485991232,Old,Grammica__Old,Grammica__DEPS,3.963293043783611,CUCOo,C_costaricensis__DEPS
6/5/18,6/11/18,AS-57,Grammica,C_costaricensis,CUCOCh,CUCO,h,1,0.0402,40.2,2050,100,0.509950249,DEPS,50.20721770581476,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.9161587973545133,CUCOh,C_costaricensis__DEPS
6/5/18,6/11/18,AS-58,Grammica,C_costaricensis,CUCOCh,CUCO,h,2,0.0432,43.2,2050,100,0.474537037,DEPS,50.866651602930155,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.9292075360065186,CUCOh,C_costaricensis__DEPS
6/5/18,6/11/18,AS-67,Grammica,C_costaricensis,CUCOBh,CUCO,h,1,0.0463,46.3,2050,100,0.442764579,DEPS,46.241030427545304,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.833867510611139,CUCOh,C_costaricensis__DEPS
6/5/18,6/11/18,AS-68,Grammica,C_costaricensis,CUCOBh,CUCO,h,2,0.0412,41.2,2050,100,0.497572816,DEPS,50.71003472541005,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.9261238165629537,CUCOh,C_costaricensis__DEPS
6/13/18,6/13/18,AS-140,Grammica,C_costaricensis,CUCOAh,CUCO,h,1,0.044,44,1250,100,0.284090909,DEPS,37.240183409060066,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.6173883801373283,CUCOh,C_costaricensis__DEPS
6/13/18,6/13/18,AS-141,Grammica,C_costaricensis,CUCOAh,CUCO,h,2,0.0438,43.8,1250,100,0.285388128,DEPS,37.19595036777641,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.616199896960489,CUCOh,C_costaricensis__DEPS
6/5/18,6/11/18,AS-71,Grammica,C_tasmanica,1715Cy,17-15,y,1,0.049,49,2050,100,0.418367347,DEPS,41.247329281017606,Young,Grammica__Young,Grammica__DEPS,3.7195863684064574,17-15y,C_tasmanica__DEPS
6/5/18,6/11/18,AS-72,Grammica,C_tasmanica,1715Cy,17-15,y,2,0.044,44,2050,100,0.465909091,DEPS,40.988641135653516,Young,Grammica__Young,Grammica__DEPS,3.7132949852879564,17-15y,C_tasmanica__DEPS
6/11/18,6/11/18,AS-89,Grammica,C_tasmanica,1715Ay,17-15,y,1,0.0478,47.8,1250,100,0.261506276,DEPS,45.49976463042203,Young,Grammica__Young,Grammica__DEPS,3.817707155183581,17-15y,C_tasmanica__DEPS
6/11/18,6/11/18,AS-90,Grammica,C_tasmanica,1715Ay,17-15,y,2,0.0485,48.5,1250,100,0.257731959,DEPS,45.21255144336331,Young,Grammica__Young,Grammica__DEPS,3.8113747373021907,17-15y,C_tasmanica__DEPS
6/11/18,6/11/18,AS-93,Grammica,C_tasmanica,1715By,17-15,y,1,0.0515,51.5,1250,100,0.242718447,DEPS,46.81857144033159,Young,Grammica__Young,Grammica__DEPS,3.846279951993142,17-15y,C_tasmanica__DEPS
6/11/18,6/11/18,AS-94,Grammica,C_tasmanica,1715By,17-15,y,2,0.0515,51.5,1250,100,0.242718447,DEPS,46.90826314813022,Young,Grammica__Young,Grammica__DEPS,3.8481938485923277,17-15y,C_tasmanica__DEPS
6/13/18,6/13/18,AS-142,Grammica,C_tasmanica,1715Dy,17-15,y,1,0.045,45,1250,100,0.277777778,DEPS,45.07463554816116,Young,Grammica__Young,Grammica__DEPS,3.8083196858212407,17-15y,C_tasmanica__DEPS
6/13/18,6/13/18,AS-143,Grammica,C_tasmanica,1715Dy,17-15,y,2,0.0498,49.8,1250,100,0.251004016,DEPS,45.08349171125051,Young,Grammica__Young,Grammica__DEPS,3.8085161442741255,17-15y,C_tasmanica__DEPS
6/5/18,6/11/18,AS-69,Grammica,C_tasmanica,1715Co,17-15,o,1,0.048,48,2050,100,0.427083333,DEPS,26.46204208263115,Old,Grammica__Old,Grammica__DEPS,3.275711335702206,17-15o,C_tasmanica__DEPS
6/5/18,6/11/18,AS-70,Grammica,C_tasmanica,1715Co,17-15,o,2,0.0481,48.1,2050,100,0.426195426,DEPS,27.443950247280174,Old,Grammica__Old,Grammica__DEPS,3.3121457555892935,17-15o,C_tasmanica__DEPS
6/11/18,6/11/18,AS-91,Grammica,C_tasmanica,1715Bo,17-15,o,1,0.0492,49.2,1250,100,0.254065041,DEPS,50.48383265999406,Old,Grammica__Old,Grammica__DEPS,3.9216531416580325,17-15o,C_tasmanica__DEPS
6/11/18,6/11/18,AS-92,Grammica,C_tasmanica,1715Bo,17-15,o,2,0.0498,49.8,1250,100,0.251004016,DEPS,50.15975249998289,Old,Grammica__Old,Grammica__DEPS,3.915212964095255,17-15o,C_tasmanica__DEPS
6/11/18,6/11/18,AS-95,Grammica,C_tasmanica,1715Ao,17-15,o,1,0.0418,41.8,1250,100,0.299043062,DEPS,62.94218288137772,Old,Grammica__Old,Grammica__DEPS,4.142216574564793,17-15o,C_tasmanica__DEPS
6/11/18,6/11/18,AS-96,Grammica,C_tasmanica,1715Ao,17-15,o,2,0.0472,47.2,1250,100,0.264830508,DEPS,46.28105050430905,Old,Grammica__Old,Grammica__DEPS,3.8347326031116538,17-15o,C_tasmanica__DEPS
6/11/18,6/11/18,AS-110,Grammica,C_tasmanica,1715Bo,17-15,o,1,0.0523,52.3,1250,100,0.239005736,DEPS,45.32116756520163,Old,Grammica__Old,Grammica__DEPS,3.813774200726432,17-15o,C_tasmanica__DEPS
6/11/18,6/11/18,AS-111,Grammica,C_tasmanica,1715Bo,17-15,o,2,0.0466,46.6,1250,100,0.268240343,DEPS,46.07179187763076,Old,Grammica__Old,Grammica__DEPS,3.8302008750359637,17-15o,C_tasmanica__DEPS
6/13/18,6/13/18,AS-144,Grammica,C_tasmanica,1715Do,17-15,o,1,0.0505,50.5,1250,100,0.247524752,DEPS,44.04821531563176,Old,Grammica__Old,Grammica__DEPS,3.7852848388630425,17-15o,C_tasmanica__DEPS
6/13/18,6/13/18,AS-145,Grammica,C_tasmanica,1715Do,17-15,o,2,0.041,41,1250,100,0.304878049,DEPS,43.15275011567787,Old,Grammica__Old,Grammica__DEPS,3.764746151667038,17-15o,C_tasmanica__DEPS
7/10/18,7/11/18,AS-273,Grammica,C_tasmanica,1715o,17-15,o,1,0.0447,44.7,1250,100,0.279642058,DEPS,40.60183996077241,Old,Grammica__Old,Grammica__DEPS,3.7038133872745918,17-15o,C_tasmanica__DEPS
6/13/18,6/13/18,AS-150,Grammica,C_tasmanica,1715Dh,17-15,h,1,0.0406,40.6,1250,100,0.307881773,DEPS,27.51102270445422,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.314586753614821,17-15h,C_tasmanica__DEPS
6/13/18,6/13/18,AS-151,Grammica,C_tasmanica,1715Dh,17-15,h,2,0.0433,43.3,1250,100,0.288683603,DEPS,26.57028340268452,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.2797934297443243,17-15h,C_tasmanica__DEPS
6/13/18,6/13/18,AS-166,Grammica,C_tasmanica,1715Ch,17-15,h,1,0.052,52,1250,100,0.240384615,DEPS,22.277524687217817,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.103578313161186,17-15h,C_tasmanica__DEPS
6/14/18,6/14/18,AS-180,Grammica,C_tasmanica,1715Ah,17-15,h,1,0.0467,46.7,1250,100,0.267665953,DEPS,31.446888834322106,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.4483000572461977,17-15h,C_tasmanica__DEPS
6/14/18,6/14/18,AS-181,Grammica,C_tasmanica,1715Bh,17-15,h,1,0.0419,41.9,1250,100,0.298329356,DEPS,26.392206673569696,Haustorium,Grammica__Haustorium,Grammica__DEPS,3.273068768601928,17-15h,C_tasmanica__DEPS
6/5/18,6/11/18,AS-59,Grammica,C_tasmanica,1715Bf,17-15,f,1,0.0417,41.7,2050,100,0.491606715,DEPS,39.171737954784206,Flower,Grammica__Flower,Grammica__DEPS,3.6679555187838107,17-15f,C_tasmanica__DEPS
6/5/18,6/11/18,AS-60,Grammica,C_tasmanica,1715Bf,17-15,f,2,0.0475,47.5,2050,100,0.431578947,DEPS,41.680387331790605,Flower,Grammica__Flower,Grammica__DEPS,3.73003069279036,17-15f,C_tasmanica__DEPS
6/11/18,6/11/18,AS-97,Grammica,C_tasmanica,1715Df,17-15,f,1,0.0475,47.5,1250,100,0.263157895,DEPS,58.0902353221992,Flower,Grammica__Flower,Grammica__DEPS,4.061997584710968,17-15f,C_tasmanica__DEPS
6/11/18,6/11/18,AS-98,Grammica,C_tasmanica,1715Df,17-15,f,1,0.0413,41.3,1250,100,0.302663438,DEPS,59.39981773206614,Flower,Grammica__Flower,Grammica__DEPS,4.084291159563663,17-15f,C_tasmanica__DEPS
6/13/18,6/13/18,AS-148,Grammica,C_tasmanica,1715Af,17-15,f,1,0.0419,41.9,1250,100,0.298329356,DEPS,61.05634052219712,Flower,Grammica__Flower,Grammica__DEPS,4.111797054659138,17-15f,C_tasmanica__DEPS
6/13/18,6/13/18,AS-149,Grammica,C_tasmanica,1715Af,17-15,f,2,0.0514,51.4,1250,100,0.243190661,DEPS,60.9424379918985,Flower,Grammica__Flower,Grammica__DEPS,4.109929780829111,17-15f,C_tasmanica__DEPS
